the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E61000008DCC3562CCFA54C0DD4DE7FF9FBC4140,15829,0101000020110F0000CBA90CB66BD161C1AE3C1F6C54215041,15082,>1m <=5m,ATBI DATABASE,,1446831947000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235168,3929485,35.473626,-83.91872,Chilhowee Lake,,2097.472168,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446831947000,GRSM,UNR,,7,,,Twentymile Trail,Parson Branch Road (closed Winter),Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E61000009172652094E654C04ACB34D900D74140,16466,0101000020110F0000172EAD833FC061C14D540FDDDF3C5041,15714,>1m <=5m,ATBI DATABASE,,1446832274000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264446,3951546,35.679707,-83.602787,Little River-Goshen Prong,Jay Bird Branch,3316.533447,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832274000,GRSM,UNR,,7,,,Laurel Falls Trail,Little River Gorge Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969494400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000E1B24F02E6E654C026AB6D8D7FD74140,16429,0101000020110F00007434A30E85C061C1AA4DFD57643D5041,15699,>1m <=5m,ATBI DATABASE,,1446832267000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264005,3951987,35.683573,-83.607785,Little River-Goshen Prong,Jay Bird Branch,3501.541992,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832267000,GRSM,UNR,,10,,,Laurel Falls Trail,Little River Gorge Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005F0F7CC520E654C0545A11D2E6D64140,16472,0101000020110F0000375D108BDDBF61C160605DA6C43C5041,15720,>1m <=5m,ATBI DATABASE,,1446832277000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265081,3951441,35.678912,-83.595746,Little River-Goshen Prong,Tanager Branch,2879.940674,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832277000,GRSM,UNR,,7,,,Laurel Falls Trail,Laurel Falls Quiet Walkway Parking,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000055D48CE409E654C0E422F898B5D64140,16474,0101000020110F00007082C41CCABF61C1273E612F913C5041,15721,>1m <=5m,ATBI DATABASE,,1446832278000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,265203,3951271,35.67741,-83.59435,Little River-Goshen Prong,Laurel Branch,2786.892578,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832278000,GRSM,UNR,,4,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D110DCE846E554C05D3E590B15D64140,16484,0101000020110F0000D7225B8324BF61C102019C53E93B5041,15731,>1m <=5m,ATBI DATABASE,,1446832283000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,266266,3950699,35.67251,-83.582449,Little River-Goshen Prong,,2339.835938,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832283000,GRSM,UNR,,6,,,Laurel Falls Trail,Fighting Creek Gap Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832032000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000046651E549DE354C0B3BE0703DDD44140,16525,0101000020110F000021F72711BBBD61C11DF93A20A33A5041,15773,>1m <=5m,ATBI DATABASE,,1446832302000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268590,3949581,35.662988,-83.556474,Little River-Goshen Prong,Mids Branch,2793.988281,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832302000,GRSM,UNR,,7,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832464000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000089B91B793DE354C0BD250F043BD74140,16548,0101000020110F000024B62AA869BD61C1D0228EAE1C3D5041,15795,>1m <=5m,ATBI DATABASE,,1446832312000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269173,3951619,35.681482,-83.550623,West Prong Little Pigeon River Upper,Fighting Creek,1549.71228,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832312000,GRSM,UNR,,3,,,Big White Oak Quiet Walkway,Fighting Creek Gap Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AF75E1BB18E154C06EE39FBE4AD74140,16587,0101000020110F00000634D09C97BB61C12D48B0202D3D5041,15834,>1m <=5m,ATBI DATABASE,,1446832330000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272206,3951594,35.681962,-83.517131,West Prong Little Pigeon River Upper,Twomile Branch,2003.658203,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832330000,GRSM,UNR,,4,,,Grassy Branch Concession Horse Trail,Newfound Gap Road North,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000866F2732EFE054C02470DFFBFFD64140,16594,0101000020110F0000B4FD955574BB61C10155A4F5DE3C5041,15842,>1m <=5m,ATBI DATABASE,,1446832334000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272429,3951335,35.67968,-83.514595,West Prong Little Pigeon River Upper,Twomile Branch,2080.775146,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832334000,GRSM,UNR,,9,,,Two Mile Lead Concession Horse Trail,Newfound Gap Road North,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000099BE9AADC3E054C0FAD14A037AD74140,16600,0101000020110F0000CCE4E95F4FBB61C1E9342B8D5E3D5041,15848,>1m <=5m,ATBI DATABASE,,1446832338000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272680,3951742,35.683404,-83.511939,Le Conte Creek,Grassy Branch,2111.125732,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832338000,GRSM,UNR,,8,,,Grassy Branch Concession Horse Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000458E4C3ED8E054C05513A62A98D74140,16598,0101000020110F0000706C38D760BB61C17555A9147E3D5041,15846,>1m <=5m,ATBI DATABASE,,1446832337000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272569,3951847,35.684324,-83.513194,Le Conte Creek,Grassy Branch,2070.561035,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832337000,GRSM,UNR,,6,,,Grassy Branch Concession Horse Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007527EC63C4E054C0FB1A9D81BED74140,16601,0101000020110F00009CA2C1FA4FBB61C1EC3A7E2BA63D5041,15849,>1m <=5m,ATBI DATABASE,,1446832338000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272682,3951974,35.685494,-83.511983,Le Conte Creek,Grassy Branch,2018.977295,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832338000,GRSM,UNR,,5,,,Grassy Branch Concession Horse Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000096DE8A06C1E054C03420ADF7FCD74140,16602,0101000020110F00001BA22F1F4DBB61C1FF43857BE73D5041,15850,>1m <=5m,ATBI DATABASE,,1446832339000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272706,3952185,35.687401,-83.511777,Le Conte Creek,Grassy Branch,1989.866943,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832339000,GRSM,UNR,,5,,,Grassy Branch Trail,Twin Creeks Picnic Pavilion Access Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832204800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009AD853DD69E054C076B01B4911D64140,16608,0101000020110F0000D7CB901803BB61C109359E65E53B5041,15856,>1m <=5m,ATBI DATABASE,,1446832342000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273145,3950508,35.672396,-83.506457,West Prong Little Pigeon River Upper,Bullhead Branch,2197.379395,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832342000,GRSM,UNR,,6,,,Old Sugarlands Trail,Natural Resources Center Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000923D385B3DE054C014E48FC51DD64140,16609,0101000020110F0000C2D68B4BDDBA61C158C66973F23B5041,15857,>1m <=5m,ATBI DATABASE,,1446832343000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273392,3950544,35.672777,-83.503741,West Prong Little Pigeon River Upper,Bullhead Branch,2295.368652,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832343000,GRSM,UNR,,7,,,Old Sugarlands Trail,Natural Resources Center Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003A11B806DAE054C034B3EA01E0D54140,16597,0101000020110F000098A7DB5A62BB61C181B8F9E0B13B5041,15845,>1m <=5m,ATBI DATABASE,,1446832336000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272521,3950357,35.670892,-83.513303,West Prong Little Pigeon River Upper,,1905.269165,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832336000,GRSM,UNR,,7,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D917A6D501E154C0B4547886DFD54140,16589,0101000020110F0000FA94042A84BB61C1691CEB5FB13B5041,15836,>1m <=5m,ATBI DATABASE,,1446832331000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272301,3950361,35.670877,-83.515733,West Prong Little Pigeon River Upper,,1821.994507,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832331000,GRSM,UNR,,7,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000092C175B882E154C086F61B41F8D54140,16585,0101000020110F0000DD7A85A0F1BB61C1D8624C3ACB3B5041,15832,>1m <=5m,ATBI DATABASE,,1446832329000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271591,3950463,35.671632,-83.523599,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1637.876953,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832329000,GRSM,UNR,,6,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1027296000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000000D6E06738CE154C092E4383E7AD44140,16581,0101000020110F0000FF57C2E3F9BB61C1243069E13B3A5041,15828,>1m <=5m,ATBI DATABASE,,1446832327000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271504,3949171,35.659974,-83.524193,West Prong Little Pigeon River Upper,,2368.248535,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832327000,GRSM,UNR,,7,,,Riverview Quiet Walkway,Newfound Gap Road North,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,895536000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FB60495430E354C0667D6429C8D34140,16547,0101000020110F000008396C7E5EBD61C1B232D4BC81395041,15794,>1m <=5m,ATBI DATABASE,,1446832311000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269168,3948628,35.654539,-83.549821,West Prong Little Pigeon River Upper,,3122.107422,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446832311000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000758EF03F17E054C0E4B0EF1B43C04140,16607,0101000020110F0000CF4462EEBCBA61C1A38A3FA01F255041,15855,>1m <=5m,ATBI DATABASE,,1446832341000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,273121,3931597,35.502041,-83.501415,Noland Creek,Mill Creek,2788.004395,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832341000,GRSM,UNR,,6,,,Springhouse Branch Trail,Lakeview Drive East,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085356800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003D40C085B5E154C0934EC8014DC04140,16570,0101000020110F0000794CEBC51CBC61C19BF3ACF329255041,15817,>1m <=5m,ATBI DATABASE,,1446832322000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270828,3931689,35.502343,-83.5267,Forney Creek,,4027.496582,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832322000,GRSM,UNR,,8,,,Springhouse Branch Trail,Lakeview Drive East,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C3768D1CBDE154C08B0007EA9DC04140,16569,0101000020110F00009EEFF03723BC61C1861B095C7E255041,15816,>1m <=5m,ATBI DATABASE,,1446832322000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270793,3931964,35.504812,-83.527163,Forney Creek,Bee Gum Branch,4071.733887,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832322000,GRSM,UNR,,9,,,Springhouse Branch Trail,Lakeview Drive East,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D932495AA1E154C0E9BB6A84CFC04140,16572,0101000020110F0000882E96A40BBC61C1303C261CB2255041,15819,>1m <=5m,ATBI DATABASE,,1446832323000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,270951,3932128,35.506326,-83.525469,Noland Creek,,4023.843018,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832323000,GRSM,UNR,,8,,,Springhouse Branch Trail,Lakeview Drive East,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864432000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009698E3EC88E654C0757CE84D48C04140,16450,0101000020110F00009D3B4D0036C061C1A671BC0B25255041,15698,>1m <=5m,ATBI DATABASE,,1446832266000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263987,3931851,35.5022,-83.602103,Forney Creek,,4432.399414,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832266000,GRSM,UNR,,10,,,Bear Creek Trail,Lakeview Drive East Parking #4,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866160000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008EA9B14058E454C031EDE789F1C64140,16493,0101000020110F0000B6025DD259BE61C116037B9A182C5041,15740,>1m <=5m,ATBI DATABASE,,1446832287000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267242,3937543,35.554239,-83.567882,Forney Creek,,5295.900879,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832287000,GRSM,UNR,,8,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000B996CEBCD9ED54C063EBC3C1B8C24140,16307,0101000020110F00002751C6946CC661C11E97DB94B0275041,15563,>1m <=5m,ATBI DATABASE,,1446832193000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253675,3934245,35.521256,-83.716411,Hazel Creek,,3744.165527,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832193000,GRSM,UNR,,10,,,Jenkins Ridge Trail,Laurel Creek Road,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896227200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000001AFEDF26FED54C0AC8098172FC14140,16316,0101000020110F0000FE7020BC12C661C110CD3CD315265041,15572,>1m <=5m,ATBI DATABASE,,1446832197000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,254224,3932896,35.509243,-83.709954,Hazel Creek,Little Fork,2878.84668,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832197000,GRSM,UNR,,5,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1089158400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007591AA3C0DEE54C00FF12F8C38C14140,16297,0101000020110F0000D79CD45198C661C12D16BDB01F265041,15553,>1m <=5m,ATBI DATABASE,,1446832187000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,253354,3932952,35.509531,-83.719554,Hazel Creek,Sugar Fork,3231.179443,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446832187000,GRSM,UNR,,9,,,Jenkins Ridge Trail,Lakeview Drive West,Valid,Quercus_alba,Quercus  alba,34369,Northern White Oak,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,896227200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Fagales, , , , ,Fagaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
