the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000FAE3D7BE89F854C0FA0A35B780BB4140,10118,0101000020110F0000C676084680CF61C18DD949D628205041,9431,>1m <=5m,ATBI DATABASE,,1446828766000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,238345,3928418,35.464859,-83.883403,Lake Cheoah-Little Tennessee River,Little Tennessee River,1426.533081,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828766000,GRSM,UNR,,7,,,Twentymile Trail,Twenty Mile Ranger Station Road,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000DA5A2C332FE454C02D25C5B343C84140,10611,0101000020110F000084C29FF436BE61C1FED6A5A4792D5041,9896,>1m <=5m,ATBI DATABASE,,1446829023000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267499,3938682,35.564559,-83.565377,Forney Creek,Jonas Creek,5446.109375,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829023000,GRSM,UNR,,4,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008BBE99D018E454C00A9835BB72C84140,10612,0101000020110F00003199A5F123BE61C1CC12A3BEAA2D5041,9897,>1m <=5m,ATBI DATABASE,,1446829023000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,267627,3938838,35.565994,-83.564011,Little River-Goshen Prong,Jonas Creek,5422.496582,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446829023000,GRSM,UNR,,4,,,Appalachian Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,0,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,unspecified,No,decade,cert,GRSMNP Grassy Balds
0101000020E6100000CD0CCF693BE454C06217C68F11C84140,10610,0101000020110F0000F19B135441BE61C156433F4B452D5041,9895,>1m <=5m,ATBI DATABASE,,1446829022000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267427,3938514,35.563029,-83.566122,Forney Creek,Hazel Creek,5414.407715,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829022000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000006A10603D40E454C0E6D227E202C84140,10609,0101000020110F00009A8E716D45BE61C1F21229F8352D5041,9894,>1m <=5m,ATBI DATABASE,,1446829021000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267399,3938465,35.562581,-83.566417,Hazel Creek,Hazel Creek,5396.48291,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829021000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000398CAAA89FE154C0025ADE4865C44140,10625,0101000020110F0000C23250340ABC61C1C7C5CBC86F295041,9908,>1m <=5m,ATBI DATABASE,,1446829030000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,271040,3935235,35.534334,-83.525366,Forney Creek,,3476.686523,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829030000,GRSM,UNR,,5,,,Forney Creek Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1097020800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000EA466C384BE054C0D36063363FC44140,10633,0101000020110F0000FFBCE211E9BA61C14CA3CF0C48295041,9916,>1m <=5m,ATBI DATABASE,,1446829034000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272921,3935058,35.533172,-83.504587,Forney Creek,,5264.521484,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829034000,GRSM,UNR,,10,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866764800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000099E494D477E054C00650E14FA7C34140,10621,0101000020110F00002EB007F50EBB61C1475D1786A9285041,9915,>1m <=5m,ATBI DATABASE,,1446829034000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272661,3934550,35.528537,-83.50731,Forney Creek,,4859.163574,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829034000,GRSM,UNR,,7,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056240000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000003D1741547BE054C06F896ABE88C34140,10632,0101000020110F0000B69FB9ED11BB61C1AA48919F89285041,9914,>1m <=5m,ATBI DATABASE,,1446829033000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272639,3934447,35.527604,-83.507523,Forney Creek,,4818.476562,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829033000,GRSM,UNR,,7,,,Forney Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1056240000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000004F09D990B7E054C0BC38ACDBA6C14140,10631,0101000020110F0000DFA5701645BB61C16A99CEC892265041,9913,>1m <=5m,ATBI DATABASE,,1446829033000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,272264,3932824,35.512898,-83.5112,Noland Creek,,3385.126953,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829033000,GRSM,UNR,,3,,,Springhouse Branch Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1087516800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000099532D75D2E654C08FCB3394F2C14140,10555,0101000020110F00008381C67374C061C1377FA5CAE1265041,9842,>1m <=5m,ATBI DATABASE,,1446828989000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263618,3933305,35.515209,-83.606591,Hazel Creek,Hawk Ridge Branch,4754.211426,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828989000,GRSM,UNR,,6,,,Welch Ridge Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898646400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000009698E3EC88E654C0757CE84D48C04140,10561,0101000020110F00009D3B4D0036C061C1A671BC0B25255041,9848,>1m <=5m,ATBI DATABASE,,1446828993000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263987,3931851,35.5022,-83.602103,Forney Creek,,4432.399414,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828993000,GRSM,UNR,,10,,,Bear Creek Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866160000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000036F199E2CDE654C064EDFDBA51C04140,10554,0101000020110F0000F7E69A9170C061C1BBE72EE12E255041,9841,>1m <=5m,ATBI DATABASE,,1446828989000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263606,3931893,35.502487,-83.606312,Forney Creek,,4605.330566,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828989000,GRSM,UNR,,6,,,Bear Creek Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,866160000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B97E0E4705E754C029822BE564C04140,10552,0101000020110F0000B3F9119D9FC061C1C27F93DF42255041,9839,>1m <=5m,ATBI DATABASE,,1446828988000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,263301,3931966,35.503072,-83.609693,Forney Creek,,4687.709961,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828988000,GRSM,UNR,,6,,,Bear Creek Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149638400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000003A6AD3788CE654C0ADBA16465DC24140,10564,0101000020110F000053A6690339C061C12946F91E51275041,9850,>1m <=5m,ATBI DATABASE,,1446828994000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264015,3933656,35.518465,-83.60232,Hazel Creek,Elbow Branch,4865.991211,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828994000,GRSM,UNR,,9,,,Welch Ridge Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898646400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C16ACF3933E654C011EAD33E5EC34140,10439,0101000020110F000003666F37EDBF61C198DBF7455D285041,9857,>1m <=5m,ATBI DATABASE,,1446828998000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264532,3934513,35.526307,-83.596873,Forney Creek,,4570.555664,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828998000,GRSM,UNR,,8,,,Welch Ridge Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E610000025ED9AB124E654C07F71F9B46FC34140,10572,0101000020110F00009224DDDFE0BF61C18905DA7E6F285041,9859,>1m <=5m,ATBI DATABASE,,1446828999000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,264614,3934570,35.52684,-83.595986,Hazel Creek,,4535.050781,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446828999000,GRSM,UNR,,8,,,Welch Ridge Trail,Lakeview Drive East Parking #4,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898646400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000005BDE5CC99CE554C0A65C769C63C44140,10587,0101000020110F0000142ACD726DBF61C15103AF096E295041,9874,>1m <=5m,ATBI DATABASE,,1446829009000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265388,3935376,35.534283,-83.58769,Forney Creek,,4547.773438,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829009000,GRSM,UNR,,10,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000005925983795E554C07FD1FE447BC44140,10589,0101000020110F0000A0D70D0567BF61C1A2CDB2BA86295041,9876,>1m <=5m,ATBI DATABASE,,1446829010000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265432,3935455,35.535005,-83.587228,Hazel Creek,Scarlet Ridge Creek,4513.846191,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829010000,GRSM,UNR,,7,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000005F5E807D94E554C0941962017BC44140,10590,0101000020110F00004F5D016766BF61C11C27227486295041,9877,>1m <=5m,ATBI DATABASE,,1446829011000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265436,3935454,35.534997,-83.587184,Hazel Creek,Scarlet Ridge Creek,4513.846191,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829011000,GRSM,UNR,,8,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898646400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D5A9951669E554C0443F9C85D2C44140,10595,0101000020110F0000220C808A41BF61C1EF2238CBE1295041,9881,>1m <=5m,ATBI DATABASE,,1446829013000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265684,3935744,35.537668,-83.584535,Forney Creek,Scarlet Ridge Creek,4636.361328,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829013000,GRSM,UNR,,10,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898646400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000075C8C8B749E554C0EC338D44EDC44140,10596,0101000020110F0000545FF0E526BF61C103D776B5FD295041,9882,>1m <=5m,ATBI DATABASE,,1446829014000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265860,3935830,35.538484,-83.58262,Forney Creek,Scarlet Ridge Creek,4618.400391,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829014000,GRSM,UNR,,8,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898646400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000032A544FE38E554C0ADF953E5E6C44140,10597,0101000020110F0000C85BA5B118BF61C12A77ED0EF7295041,9883,>1m <=5m,ATBI DATABASE,,1446829015000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,265952,3935806,35.53829,-83.5816,Forney Creek,Scarlet Ridge Creek,4611.625,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829015000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1091059200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000A062306D62E454C049D8DD5A2BC44140,10607,0101000020110F0000EF9B5C7662BE61C145546A5333295041,9892,>1m <=5m,ATBI DATABASE,,1446829020000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267123,3935140,35.532566,-83.568503,Forney Creek,Yanu Branch,3921.043457,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829020000,GRSM,UNR,,3,,,Jonas Creek Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008D79AE66D2E454C0D408ED4465C54140,10602,0101000020110F00003B3CF98FC1BE61C153E4A0F57A2A5041,9888,>1m <=5m,ATBI DATABASE,,1446829018000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266531,3936219,35.542146,-83.575338,Forney Creek,,4836.680176,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829018000,GRSM,UNR,,7,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006AB93ECF06E554C0BD16AFE430C64140,10599,0101000020110F00005147AA12EEBE61C1E71FF1804F2B5041,9885,>1m <=5m,ATBI DATABASE,,1446829016000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266259,3936916,35.54836,-83.578537,Hazel Creek,Hazel Creek,4452.536133,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829016000,GRSM,UNR,,6,,,Hazel Creek Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1090972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000BF0EE8C1E7E454C0365F7A4249C64140,10600,0101000020110F000004184AB3D3BE61C10CE046F0682B5041,9886,>1m <=5m,ATBI DATABASE,,1446829016000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266433,3936994,35.549104,-83.576641,Hazel Creek,Hazel Creek,4643.539551,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829016000,GRSM,UNR,,6,,,Hazel Creek Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1090972800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F99ECE6B85E454C05B38337B52C64140,10606,0101000020110F0000F33EEB2E80BE61C1C6988990722B5041,9891,>1m <=5m,ATBI DATABASE,,1446829019000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266978,3937011,35.549385,-83.570639,Forney Creek,Little Jonas Creek,4954.562988,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829019000,GRSM,UNR,,7,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000651E29BD97E454C0C6AAB7C912C64140,10604,0101000020110F0000369D96BD8FBE61C1CF6B1714302B5041,9890,>1m <=5m,ATBI DATABASE,,1446829019000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,266871,3936798,35.547442,-83.571757,Forney Creek,Little Jonas Creek,4950.037109,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829019000,GRSM,UNR,,6,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000006B39449A40E454C0946AA9007BC74140,10608,0101000020110F0000F70D56BC45BE61C1219AE91BA82C5041,9893,>1m <=5m,ATBI DATABASE,,1446829021000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,267385,3938005,35.558434,-83.566439,Hazel Creek,,5339.904785,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446829021000,GRSM,UNR,,10,,,Welch Ridge Trail,Clingmans Dome Road Parking #3,Valid,Prunus_serotina_v_serotina,Prunus  serotina v. serotina,33010,Black Chokecherry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898560000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
