the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,210573,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,210378,>1m <=5m,ATBI DATABASE,,1446937995000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446937995000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000044207CABED154C0BAFC7ACA19DE4140,211350,0101000020110F0000ECC9C4E88DAE61C134F46C404C445041,211127,>1m <=5m,ATBI DATABASE,,1446938414000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294054,3956965,35.735155,-83.277266,Cosby Creek,Indian Camp Creek,3325.779785,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938414000,GRSM,UNR,,4,,,Albright Grove NatureTrail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B536DCC6CDD154C00AA1EB1156DE4140,211348,0101000020110F00004E2664A39AAE61C1490961528B445041,211125,>1m <=5m,ATBI DATABASE,,1446938413000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,293976,3957171,35.736995,-83.278181,Cosby Creek,Indian Camp Creek,3117.786133,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938413000,GRSM,UNR,,6,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961718400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000008FCAA88DC5D154C0F26471DE83DE4140,211349,0101000020110F0000EE8571A793AE61C1F167063EBB445041,211126,>1m <=5m,ATBI DATABASE,,1446938414000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294025,3957325,35.738392,-83.277679,Cosby Creek,Indian Camp Creek,3072.028809,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938414000,GRSM,UNR,,6,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,961718400000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000003552D3E770D154C0627455AD00DE4140,211353,0101000020110F0000112A3FC34BAE61C1922EB4F931445041,211130,>1m <=5m,ATBI DATABASE,,1446938416000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Cocke,Tennessee,294482,3956870,35.734389,-83.272512,Cosby Creek,Otter Creek,3388.61377,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938416000,GRSM,UNR,,10,,,Maddron Bald Trail,Cosby Campground Road B,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,865900800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002D3847A64ED454C0F5E326DF36DF4140,211327,0101000020110F000098F080EEBAB061C11811928B76455041,211105,>1m <=5m,ATBI DATABASE,,1446938401000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,290456,3958015,35.743855,-83.317296,Webb Creek,,2635.806885,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938401000,GRSM,UNR,,7,,,Old Settlers Trail,Ramsey Cascades Trailhead Parking,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000008552D25B8DD454C0FE02F7CC6ADF4140,211325,0101000020110F00005379C830F0B061C1E2D76AE2AC455041,211103,>1m <=5m,ATBI DATABASE,,1446938399000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,290114,3958199,35.74544,-83.321124,Webb Creek,,2555.479248,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938399000,GRSM,UNR,,5,,,Old Settlers Trail,Ramsey Cascades Trailhead Parking,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C82C8584CBD454C054164AD55FDF4140,211319,0101000020110F00005C6C71FB24B161C19A756668A1455041,211097,>1m <=5m,ATBI DATABASE,,1446938395000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,289770,3958170,35.745105,-83.324918,Webb Creek,Noisy Creek,2413.959473,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938395000,GRSM,UNR,,3,,,Old Settlers Trail,Ramsey Cascades Trailhead Parking,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834969600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EE1491B2FCD554C03E5E42F1E2DF4140,210912,0101000020110F0000033EEB2B28B261C12184549B2A465041,211081,>1m <=5m,ATBI DATABASE,,1446938385000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,288096,3958654,35.749106,-83.343544,Webb Creek,,1997.345215,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938385000,GRSM,UNR,,7,,,Old Settlers Trail,Ramsey Prong Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000000E7CE946C8D754C06A2C4D8965DD4140,211279,0101000020110F00000AC0177EAEB361C1F949D6A88F435041,211056,>1m <=5m,ATBI DATABASE,,1446938368000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285507,3956557,35.729654,-83.371595,Little Pigeon River Middle,Copeland Creek,2137.471191,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938368000,GRSM,UNR,,4,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000056EBD6C8D4D754C00C9B91D98ADD4140,211278,0101000020110F000050A47D1DB9B361C1C2D5A9B2B6435041,211055,>1m <=5m,ATBI DATABASE,,1446938368000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285441,3956685,35.730793,-83.372358,Webb Creek,,2157.803711,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938368000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000A1E4CE7FC1D754C025CF613D3CDE4140,211283,0101000020110F00003AF077BCA8B361C169499E4B70445041,211060,>1m <=5m,ATBI DATABASE,,1446938371000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285562,3957283,35.736206,-83.371181,Webb Creek,Snakefeeder Branch,1851.476562,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938371000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834192000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007A46B396C8D754C07511278325DE4140,211280,0101000020110F00007161DBC1AEB361C1C5CD018458445041,211057,>1m <=5m,ATBI DATABASE,,1446938368000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285521,3957207,35.735513,-83.371614,Webb Creek,,1878.461914,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938368000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834192000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000AAD0C4645FD654C09B1F8345E0DF4140,211298,0101000020110F00001C2583FE7BB261C183A3CECF27465041,211074,>1m <=5m,ATBI DATABASE,,1446938380000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287551,3958658,35.749025,-83.349568,Webb Creek,Darky Branch,1852.082275,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938380000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000DD13F40F89D654C01E0B06EEF8DF4140,211295,0101000020110F00001CD127629FB261C10481B59D41465041,211072,>1m <=5m,ATBI DATABASE,,1446938379000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,287323,3958747,35.749777,-83.352112,Webb Creek,Timothy Creek,1863.302002,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938379000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834537600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C90BB6FFEBD654C0215C0BF7EDDF4140,211292,0101000020110F000090310769F3B261C187A8422436465041,211069,>1m <=5m,ATBI DATABASE,,1446938377000,DERV,MOUNT GUYOT,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,286776,3958723,35.749443,-83.35815,Webb Creek,Evans Creek,1648.718872,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938377000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834192000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000029E7EEE732D954C0C40858E028DE4140,211259,0101000020110F000083F23479E2B461C1965B11095C445041,211037,>1m <=5m,ATBI DATABASE,,1446938356000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283521,3957267,35.735616,-83.393728,Little Pigeon River Middle,Copeland Creek,1883.097168,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938356000,GRSM,UNR,,10,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000049507D99A8D954C0E6FCD48553DF4140,211252,0101000020110F00009E9A3F6E46B561C10509A88694455041,211029,>1m <=5m,ATBI DATABASE,,1446938352000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282896,3958294,35.74473,-83.400911,Little Pigeon River Middle,,1622.650635,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938352000,GRSM,UNR,,7,,,Old Settlers Trail,Greenbrier Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,901843200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000003DE8BB56A0D954C0563C5F071CDF4140,211253,0101000020110F0000409A2F6A3FB561C155DFF1745A455041,211030,>1m <=5m,ATBI DATABASE,,1446938353000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282937,3958105,35.743036,-83.400407,Little Pigeon River Middle,Copeland Creek,1588.853271,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938353000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,899164800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009554DB1D17DA54C0934C768FD3DD4140,211248,0101000020110F00009700F74AA4B561C1AFB867C502445041,211025,>1m <=5m,ATBI DATABASE,,1446938350000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282254,3957009,35.733012,-83.407657,Little Pigeon River Middle,Little Pigeon River,1400.71875,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938350000,GRSM,UNR,,2,,,Duds Branch Concession Horse Trail,Greenbrier Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,897609600000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000009103AC7170DB54C00920AD184BDD4140,211225,0101000020110F00000C555A94C9B661C1552F6AFF73435041,211004,>1m <=5m,ATBI DATABASE,,1446938338000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280336,3956594,35.728847,-83.428734,Little Pigeon River Middle,,1760.044067,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938338000,GRSM,UNR,,9,,,Duds Branch Concession Horse Trail,Greenbrier Parking Area 1,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000991854796DDB54C04A4E3F0B76DD4140,211226,0101000020110F00005ECB970EC7B661C1E0AE1CEEA0435041,211005,>1m <=5m,ATBI DATABASE,,1446938339000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,280356,3956739,35.730158,-83.428553,Little Pigeon River Middle,,1760.593994,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938339000,GRSM,UNR,,5,,,Duds Branch Concession Horse Trail,Greenbrier Parking Area 1,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,900460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000006297F7248FD954C0CCD881876ADD4140,211254,0101000020110F00009993C3CF30B561C152CE1EE294435041,211031,>1m <=5m,ATBI DATABASE,,1446938353000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,282996,3956635,35.729807,-83.399358,Little Pigeon River Middle,Little Pigeon River,1896.534058,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938353000,GRSM,UNR,,10,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874368000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005DBF545711D854C0BBBB4F0752DC4140,211275,0101000020110F000023FFC28BECB361C174BCFA6E6F425041,211052,>1m <=5m,ATBI DATABASE,,1446938366000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,285081,3955634,35.721246,-83.376054,Little Pigeon River Middle,,1993.309692,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938366000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000086A769AD6ED854C0A60CFAE43EDB4140,211271,0101000020110F00003D4503D13BB461C17490F6A04F415041,211048,>1m <=5m,ATBI DATABASE,,1446938363000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284543,3954715,35.71285,-83.381751,Little Pigeon River Middle,Bird Branch,1679.447998,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938363000,GRSM,UNR,,6,,,Old Settlers Trail,Greenbrier Picnic Area  Parking,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833587200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002542E406B9D854C01CAB1F6B6BDA4140,211266,0101000020110F00000A0427F67AB461C1B8FD326F72405041,211043,>1m <=5m,ATBI DATABASE,,1446938359000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284115,3954009,35.706396,-83.386289,Porters Creek,,1857.845215,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938359000,GRSM,UNR,,6,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,898128000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000031C6BD15C3D854C01C48DA377EDA4140,211264,0101000020110F00002B19F98083B461C1EB75E91886405041,211041,>1m <=5m,ATBI DATABASE,,1446938358000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,284061,3954074,35.70697,-83.386903,Porters Creek,,1937.479614,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938358000,GRSM,UNR,,7,,,Grapeyard Ridge Trail,Greenbrier Unpaved Road,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,834019200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B1A89245FDD854C0536CA4233BD94140,211260,0101000020110F000071EA01ECB4B461C169AE1034343F5041,211038,>1m <=5m,ATBI DATABASE,,1446938357000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283713,3952988,35.69711,-83.390454,Porters Creek,,2209.811279,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938357000,GRSM,UNR,,6,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,874368000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B5DE51F1CCD854C07480646A6DD84140,211263,0101000020110F0000EAC13FE08BB461C1DB1664115D3E5041,211040,>1m <=5m,ATBI DATABASE,,1446938358000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283963,3952285,35.690832,-83.387505,Porters Creek,,2243.300781,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938358000,GRSM,UNR,,9,,,Porters Creek Trail,Porters Creek Scenic Loop,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,869616000000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F295C93B2AD954C0BBE90B2B59D84140,211258,0101000020110F00002FE6A21BDBB461C1056924E5473E5041,211036,>1m <=5m,ATBI DATABASE,,1446938356000,DERV,MOUNT LE CONTE,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,283446,3952229,35.690214,-83.393199,Porters Creek,Porters Creek,2046.974121,,,dd,GCS,NAD83,17,,Cosby District,TPCOLSON,TPCOLSON,1446938356000,GRSM,UNR,,9,,,Porters Creek Trail,Porters Creek Trailhead Parking,Valid,Magnolia_fraseri,Magnolia  fraseri,23797,FraserÆs Magnolia,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054339200000,Plantae,Tracheobionta, , ,Magnoliopsida,Magnoliidae,Spermatophyta,Magnoliophyta, , ,Magnoliales, , , , ,Magnoliaceae, ,~,observed, ,day,cert,ATBI Ferns
