the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000B319C62EA8E754C049523CA870BF4140,29635,0101000020110F00009EE30CF829C161C1DE26F01444245041,28763,>1m <=5m,ATBI DATABASE,,1446839493000,DERV,NOLAND CREEK,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,262377,3931163,35.495619,-83.619636,Forney Creek,Bear Creek,4634.84375,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446839493000,GRSM,UNR,,6,,,Cold Spring Gap Trail,Lakeview Drive East Parking #4,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1149552000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000005D2413A125E954C024AB2A4DADCA4140,29606,0101000020110F0000114C7BEE6DC261C1EED85187FE2F5041,28736,>1m <=5m,ATBI DATABASE,,1446839477000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260526,3940959,35.583407,-83.642918,Little River-Crooked Creek,,4555.805176,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839477000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A13C7DAE3DE954C04C63C4DD97CA4140,29597,0101000020110F0000B2C3F95B82C261C15474D424E82F5041,28728,>1m <=5m,ATBI DATABASE,,1446839474000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260391,3940890,35.582753,-83.644386,Little River-Crooked Creek,Greenbriar Branch,4364.883301,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839474000,GRSM,UNR,,5,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B0FC7B813DE954C0C4765A2B98CA4140,29598,0101000020110F00006DC3C03582C261C1D554DA75E82F5041,28729,>1m <=5m,ATBI DATABASE,,1446839474000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260392,3940891,35.582762,-83.644375,Little River-Crooked Creek,Greenbriar Branch,4364.883301,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839474000,GRSM,UNR,,5,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841881600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000C90504C63CE954C02A755C9C97CA4140,29599,0101000020110F0000422C899681C261C152D886E0E72F5041,28730,>1m <=5m,ATBI DATABASE,,1446839474000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260396,3940889,35.582745,-83.64433,Little River-Crooked Creek,Greenbriar Branch,4364.883301,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839474000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000AB45E1065EE854C0A3016528EECA4140,29630,0101000020110F000007CBC468C4C161C117E2594242305041,28758,>1m <=5m,ATBI DATABASE,,1446839490000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261636,3941149,35.585386,-83.630735,Little River-Crooked Creek,Indian Flats Prong,3376.384521,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839490000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000B4C5DE860E854C072D5F370EDCA4140,29629,0101000020110F0000FE501DDBC6C161C112F0C68241305041,28757,>1m <=5m,ATBI DATABASE,,1446839489000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261620,3941147,35.585364,-83.630911,Little River-Crooked Creek,Indian Flats Prong,3377.345703,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839489000,GRSM,UNR,,1,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000DAD7C99FFE854C0843B264BE0CA4140,29613,0101000020110F00002A3C0BA24DC261C11B42C7C733305041,28743,>1m <=5m,ATBI DATABASE,,1446839481000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260741,3941126,35.584963,-83.640596,Little River-Crooked Creek,Double Trestle Branch,4374.127441,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839481000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000037D93E98FFE854C024B395FFDFCA4140,29612,0101000020110F0000D54DFDA04DC261C1484BDD7833305041,28742,>1m <=5m,ATBI DATABASE,,1446839480000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260741,3941125,35.584954,-83.640596,Little River-Crooked Creek,Double Trestle Branch,4374.127441,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839480000,GRSM,UNR,,7,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A2AA02E8E9E854C00C61B15D0CCB4140,29615,0101000020110F0000947679353BC261C139F282CE61305041,28745,>1m <=5m,ATBI DATABASE,,1446839482000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260865,3941272,35.586308,-83.639272,Little River-Crooked Creek,,4009.875244,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839482000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,962841600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000F4A924C452E854C06B0BBF432DCB4140,29634,0101000020110F00006CA175D8BAC161C185BA112A84305041,28762,>1m <=5m,ATBI DATABASE,,1446839492000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261704,3941361,35.587312,-83.630048,Little River-Crooked Creek,Indian Flats Prong,3350.64209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839492000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,966297600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000007D3D2F7AE6E854C064BEE3EBDDCB4140,29617,0101000020110F00005DC9EF4B38C261C17B51B7A93C315041,28746,>1m <=5m,ATBI DATABASE,,1446839482000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260903,3941981,35.592703,-83.639063,Little River-Crooked Creek,,3414.946777,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839482000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000081D6ADB257E954C03AB4A768D5CB4140,29593,0101000020110F0000ED1A7A7498C261C13716ACC533315041,28725,>1m <=5m,ATBI DATABASE,,1446839472000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260276,3941969,35.592443,-83.645974,Little River-Crooked Creek,,3985.86377,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839472000,GRSM,UNR,,10,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000F9A3708938E954C02B5DFC988FCB4140,29601,0101000020110F00004EC467FD7DC261C1F1C65BDCEA305041,28732,>1m <=5m,ATBI DATABASE,,1446839475000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260442,3941728,35.590313,-83.644072,Little River-Crooked Creek,,3936.14209,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839475000,GRSM,UNR,,9,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000015821DDE37E954C0915D39E092CB4140,29602,0101000020110F00002131E66B7DC261C10CC3DA48EE305041,28733,>1m <=5m,ATBI DATABASE,,1446839476000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260446,3941739,35.590413,-83.644031,Little River-Crooked Creek,,3873.615234,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839476000,GRSM,UNR,,8,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002554695140E954C09B0701106FCB4140,29600,0101000020110F000064F32F9984C261C1165EACE1C8305041,28731,>1m <=5m,ATBI DATABASE,,1446839475000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260396,3941619,35.58932,-83.644547,Little River-Crooked Creek,Double Trestle Branch,3968.430664,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839475000,GRSM,UNR,,6,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000BED1F9B641E954C03FA6330C6CCB4140,29595,0101000020110F0000C7EBDDC885C261C16B399EBBC5305041,28726,>1m <=5m,ATBI DATABASE,,1446839473000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260388,3941609,35.589228,-83.644632,Little River-Crooked Creek,Double Trestle Branch,3960.17334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839473000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E57EF78941E954C0C5B9C9596CCB4140,29596,0101000020110F00000702A4A285C261C168C7A50CC6305041,28727,>1m <=5m,ATBI DATABASE,,1446839473000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,260389,3941610,35.589237,-83.644621,Little River-Crooked Creek,Double Trestle Branch,3960.17334,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839473000,GRSM,UNR,,4,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,837216000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E61000005389FC446FEA54C01A4345448DCD4140,29586,0101000020110F0000AA5B29E585C361C1854A3635FF325041,28718,>1m <=5m,ATBI DATABASE,,1446839468000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,258770,3943500,35.605867,-83.663037,Little River-Crooked Creek,Sams Creek,2412.623779,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839468000,GRSM,UNR,,2,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006A67D08451EA54C04B5C1347A8CD4140,29587,0101000020110F00006773BEA06CC361C1832B6F6C1B335041,28719,>1m <=5m,ATBI DATABASE,,1446839469000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,258937,3943587,35.606691,-83.661221,Little River-Crooked Creek,Sams Creek,2716.58252,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839469000,GRSM,UNR,,6,,,Thunderhead Prong Quiet Walkway,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CBD632CDBFE954C0F39F6FC440CC4140,29590,0101000020110F0000F886C5DEF0C261C191D6EBE6A3315041,28722,>1m <=5m,ATBI DATABASE,,1446839471000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259710,3942348,35.59572,-83.652328,Little River-Crooked Creek,Sams Creek,3449.35498,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839471000,GRSM,UNR,,1,,,Greenbrier Ridge Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000092DAFE580E854C0D67AEE2D7ACC4140,29628,0101000020110F000039724E06E2C161C141691ADEDF315041,28756,>1m <=5m,ATBI DATABASE,,1446839489000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261479,3942495,35.597472,-83.632863,Little River-Crooked Creek,Double Trestle Branch,2881.993164,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839489000,GRSM,UNR,,6,,,Middle Prong Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000B5A47BE7C1E854C02B398C21B7CC4140,29618,0101000020110F0000DDF8303C19C261C179FD12881F325041,28747,>1m <=5m,ATBI DATABASE,,1446839483000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,261125,3942711,35.599332,-83.636831,Little River-Crooked Creek,Doghobble Branch,2877.449219,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839483000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,841017600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000025065BCEC0E954C0C61904DC07CE4140,29591,0101000020110F000096D22CB9F1C261C18EB258457F335041,28723,>1m <=5m,ATBI DATABASE,,1446839471000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943889,35.609608,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839471000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000E2EC99CFC0E954C0637C922708CE4140,29592,0101000020110F000064AA3BBAF1C261C159A446947F335041,28724,>1m <=5m,ATBI DATABASE,,1446839472000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259746,3943890,35.609617,-83.652389,Little River-Crooked Creek,Lynn Camp Prong,2866.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839472000,GRSM,UNR,,1,,,Middle Prong Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000000151EE4618EA54C0032392959DCE4140,29589,0101000020110F0000F44532033CC361C1885D4DAF1B345041,28721,>1m <=5m,ATBI DATABASE,,1446839470000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259276,3944409,35.614177,-83.657728,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839470000,GRSM,UNR,,8,,,Middle Prong Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000089918BE819EA54C0E23CBDCE9DCE4140,29588,0101000020110F0000AB55E0653DC361C1CFBC06EB1B345041,28720,>1m <=5m,ATBI DATABASE,,1446839470000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,259267,3944410,35.614184,-83.657827,Little River-Crooked Creek,Lynn Camp Prong,2453.944336,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839470000,GRSM,UNR,,10,,,Middle Prong Trail,Upper Tremont Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,378691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000814F6F8370EF54C0ABF4515507CE4140,29575,0101000020110F000091C8580EC6C761C1E211A3B87E335041,28705,>1m <=5m,ATBI DATABASE,,1446839462000,DERV,THUNDERHEAD MOUNTAIN,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,251696,3944108,35.609592,-83.741238,Little River-Crooked Creek,,1749.223022,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839462000,GRSM,UNR,,6,,,Finley Cane Trail,Laurel Creek Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,283996800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000005D055CE315F254C041C7E661A3CC4140,29540,0101000020110F00005670C05905CA61C14B8269E70A325041,28669,>1m <=5m,ATBI DATABASE,,1446839441000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,247916,3943008,35.598729,-83.782582,Abrams Creek Upper,Fanny Branch,1858.516846,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446839441000,GRSM,UNR,,6,,,Cades Cove Horse Trail,Cades Cove Loop Road,Valid,Rubus_canadensis,Rubus  canadensis,35421,Smooth Blackberry,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Rosales, , , , ,Rosaceae, ,~,observed, ,year,cert,Fridley Veg Plots
