the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000F10EE97D24F754C00B2B44B03FBC4140,132094,0101000020110F0000AF94A1DB50CE61C1B177D0FBEF205041,131657,>1m <=5m,ATBI DATABASE,,1446892995000,DERV,FONTANA DAM,Great Smoky Mountains National Park,>1m <=5m,Swain,North Carolina,240343,3929007,35.470687,-83.861598,Lake Cheoah-Little Tennessee River,Twentymile Creek,1704.007812,,,dd,GCS,NAD83,17,,Deep Creek District,TPCOLSON,TPCOLSON,1446892995000,GRSM,UNR,,2,,,Twentymile Trail,Twenty Mile Trailhead Parking,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000944000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E610000079DA29CF1CF654C073A26161E3C64140,132119,0101000020110F0000F7EA86E970CD61C16D4EC3D2092C5041,131686,>1m <=5m,ATBI DATABASE,,1446893010000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,242070,3938187,35.553807,-83.845504,Abrams Creek Upper,Tiptons Sugar Cove Branch,2159.32959,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446893010000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,870998400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000B126688971F754C012B37860E9C64140,132090,0101000020110F0000C38BCD4A92CE61C12DF94515102C5041,131653,>1m <=5m,ATBI DATABASE,,1446892993000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240185,3938262,35.55399,-83.866301,Abrams Creek Lower,Coalen Ground Branch,2427.161865,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892993000,GRSM,UNR,,6,,,Gregory Ridge Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,988675200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000FFE8D897A5F754C0746C3F44A3C64140,132088,0101000020110F000014F7F380BECE61C1648500E5C62B5041,131651,>1m <=5m,ATBI DATABASE,,1446892992000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,239890,3938033,35.551851,-83.869478,Abrams Creek Lower,,2391.008789,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892992000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085184000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000C1A7370B8AF754C08BA6FF21C7C64140,132089,0101000020110F00005EF6261BA7CE61C10FBBD455EC2B5041,131652,>1m <=5m,ATBI DATABASE,,1446892992000,DERV,CADES COVE,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,240046,3938150,35.552945,-83.867796,Abrams Creek Lower,,2378.222656,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892992000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1085184000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000005E32723C9DF954C031C5669137C64140,132073,0101000020110F0000441C733F6AD061C1619A9578562B5041,131635,>1m <=5m,ATBI DATABASE,,1446892983000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237092,3937750,35.548564,-83.900218,Abrams Creek Lower,,2735.902832,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892983000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D7662DE9CFA54C093F778C824C74140,132062,0101000020110F000095014F5B43D161C1EC2D66194E2C5041,131624,>1m <=5m,ATBI DATABASE,,1446892978000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235701,3938595,35.555803,-83.91582,Abrams Creek Lower,,2785.219482,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892978000,GRSM,UNR,,3,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000CAAAC161CDFA54C0A2932EC8D9C64140,132054,0101000020110F00001EC7158F6CD161C128F8A6CDFF2B5041,131616,>1m <=5m,ATBI DATABASE,,1446892974000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235425,3938349,35.553514,-83.918781,Abrams Creek Lower,,3003.034424,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892974000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004140A379A2FA54C0E91DFA30F3C64140,132059,0101000020110F000093FE441E48D161C1947722541A2C5041,131621,>1m <=5m,ATBI DATABASE,,1446892976000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235665,3938428,35.55429,-83.916163,Abrams Creek Lower,,3072.819824,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892976000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000075597A376DFA54C07E99FEE5CDC64140,132064,0101000020110F0000FCF8C5E21AD161C15442E065F32B5041,131626,>1m <=5m,ATBI DATABASE,,1446892979000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235956,3938293,35.553152,-83.912912,Abrams Creek Lower,,2907.317383,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892979000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000C17D94D9ECFA54C05CAF2F3A22C44140,132042,0101000020110F0000D805E64887D161C1D726C3CC29295041,131604,>1m <=5m,ATBI DATABASE,,1446892968000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235181,3935999,35.532288,-83.920702,Abrams Creek Lower,Parson Branch,2686.019287,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892968000,GRSM,UNR,,4,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1000771200000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,by hand, , ,cert,INHS plant survey
0101000020E6100000713B18D756F954C0A5EE7BC27CC54140,132075,0101000020110F00004D04E9752ED061C19E28687A932A5041,131637,>1m <=5m,ATBI DATABASE,,1446892984000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,237463,3937106,35.542863,-83.895921,Abrams Creek Lower,Rabbit Creek,2689.731445,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892984000,GRSM,UNR,,2,,,Hannah Mountain Trail,Gregory Bald Trailhead Parking,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000004B2058FAF5FD54C0BABF59CE0EC34140,132015,0101000020110F000026D1BF4C1BD461C13B4DF25F0A285041,131577,>1m <=5m,ATBI DATABASE,,1446892953000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230851,3935195,35.523883,-83.968134,Chilhowee Lake,Boarhog Branch,1332.233643,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892953000,GRSM,UNR,,3,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1034121600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000F74DA1C069FC54C07414634A38C14140,132021,0101000020110F00001A6110C9CAD261C14B21166C1F265041,131583,>1m <=5m,ATBI DATABASE,,1446892957000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232997,3933536,35.509524,-83.94395,Chilhowee Lake,,2225.775391,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892957000,GRSM,UNR,,7,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000D10C3DBD4DFC54C09C463CD454C14140,132023,0101000020110F0000721966FEB2D261C1D8C4A0323D265041,131585,>1m <=5m,ATBI DATABASE,,1446892958000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233155,3933628,35.510394,-83.942241,Chilhowee Lake,,2230.546387,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892958000,GRSM,UNR,,6,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E610000055AFD2A5ABFC54C084048574CAC04140,132017,0101000020110F0000832613C002D361C1F3DB23D4AC255041,131579,>1m <=5m,ATBI DATABASE,,1446892954000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232621,3933175,35.506172,-83.947972,Chilhowee Lake,,1867.141113,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892954000,GRSM,UNR,,5,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000001D8EC56E93FC54C0D1096E92C9C04140,132019,0101000020110F00001EF6372FEED261C16BCE42E8AB255041,131581,>1m <=5m,ATBI DATABASE,,1446892955000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,232755,3933168,35.506145,-83.946494,Chilhowee Lake,,1927.298462,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892955000,GRSM,UNR,,3,,,Gregory Bald Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000002DCBE94874FE54C04C1CCA67B1C14140,132003,0101000020110F0000F647829286D461C1BDB013CA9D265041,131565,>1m <=5m,ATBI DATABASE,,1446892946000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230116,3934033,35.51322,-83.975843,Chilhowee Lake,Cattail Branch,1046.397217,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892946000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1019952000000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E61000005A04EF7998FE54C01A0AE93ADEC04140,131864,0101000020110F0000BA2C4B4FA5D461C1A9D8BE75C1255041,131563,>1m <=5m,ATBI DATABASE,,1446892945000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229894,3933324,35.506775,-83.978052,Chilhowee Lake,Cattail Branch,1246.599243,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446892945000,GRSM,UNR,,5,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1178582400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed,No,day,cert,ATBI
0101000020E6100000D182E3D45CFE54C0A23AB89C14C24140,132005,0101000020110F00009FFA49A772D461C16D7A7C4D05275041,131567,>1m <=5m,ATBI DATABASE,,1446892947000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230256,3934365,35.516247,-83.974412,Chilhowee Lake,Maynard Creek,1137.926514,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892947000,GRSM,UNR,,6,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054425600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,by hand, , ,cert,ATBI Aphid Study
0101000020E61000004F179EA15CFE54C0A4FB29FDE0C24140,132006,0101000020110F0000428EBE7B72D461C1C8E84E90DA275041,131568,>1m <=5m,ATBI DATABASE,,1446892948000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230278,3935057,35.522484,-83.9744,Chilhowee Lake,Boarhog Branch,1217.318115,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892948000,GRSM,UNR,,1,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000FF7321216DFE54C037521D4FE4C24140,132004,0101000020110F0000EC7FC67E80D461C154C43D07DE275041,131566,>1m <=5m,ATBI DATABASE,,1446892946000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230187,3935071,35.522586,-83.975407,Chilhowee Lake,Boarhog Branch,1283.14624,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892946000,GRSM,UNR,,8,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000011C49D919CFE54C0A39FCB09D7C24140,132002,0101000020110F0000374017C9A8D461C1E75D1B2ED0275041,131564,>1m <=5m,ATBI DATABASE,,1446892945000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229923,3935034,35.522181,-83.978302,Chilhowee Lake,Tabcat Creek,1317.749756,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892945000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1026777600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E610000090160CE683FF54C04DAD14955CC34140,131995,0101000020110F0000F77C05416DD561C165F4AC895B285041,131556,>1m <=5m,ATBI DATABASE,,1446892940000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228656,3935525,35.526256,-83.992421,Chilhowee Lake,Tabcat Creek,977.862732,,,dd,GCS,NAD83,17,,,TPCOLSON,TPCOLSON,1446892940000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1236038400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,by hand, , ,cert,ATBI Xeric Cliffs Flora
0101000020E6100000B5BEEDAE38FF54C05CA77DB2A3C44140,131998,0101000020110F00001CAAA45F2DD561C1F2A946ECB0295041,131559,>1m <=5m,ATBI DATABASE,,1446892942000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229106,3936620,35.536239,-83.98783,Chilhowee Lake,,1347.625366,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892942000,GRSM,UNR,,6,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1054425600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,by hand, , ,cert,ATBI Aphid Study
0101000020E610000071AEB2CD65FF54C07C72E79E02C54140,131997,0101000020110F00008A17B7B153D561C18781D2FE132A5041,131558,>1m <=5m,ATBI DATABASE,,1446892941000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,228866,3936949,35.539136,-83.990584,Chilhowee Lake,,1088.099609,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892941000,GRSM,UNR,,5,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1142121600000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed,No,day,cert,ATBI
0101000020E61000007B15CD8ECAFE54C0561E09ADA7C44140,132001,0101000020110F0000B2760FD8CFD461C1AE485213B5295041,131562,>1m <=5m,ATBI DATABASE,,1446892944000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,229716,3936615,35.53636,-83.981109,Chilhowee Lake,Blacksmith Branch,980.147461,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892944000,GRSM,UNR,,2,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033862400000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, , ,cert,INHS plant survey
0101000020E6100000808525E12CFC54C093BEF13E59C44140,132024,0101000020110F000090AB011697D261C1A0B64E3863295041,131586,>1m <=5m,ATBI DATABASE,,1446892958000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233415,3936238,35.533967,-83.940235,Chilhowee Lake,Bunker Hill Branch,2318.101318,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892958000,GRSM,UNR,,10,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E6100000A9B0E7A501FC54C05E0CF64A4CC44140,132025,0101000020110F0000D145985E72D261C16E908EB355295041,131587,>1m <=5m,ATBI DATABASE,,1446892959000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,233653,3936187,35.533571,-83.937596,Abrams Creek Lower,Bunker Hill Branch,2606.614502,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892959000,GRSM,UNR,,7,,,Hannah Mountain Trail,Parson Branch Road (closed Winter),Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,220924800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
0101000020E61000006D26027C27FE54C02716D1E6E0C74140,132014,0101000020110F000051097F5845D461C1C68ED37D122D5041,131576,>1m <=5m,ATBI DATABASE,,1446892952000,DERV,CALDERWOOD,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,230703,3939382,35.561544,-83.971156,Abrams Creek Lower,Panther Creek,1249.553101,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446892952000,GRSM,UNR,,8,,,Hannah Mountain Trail,Foothills Parkway Section 8h,Valid,Carya_glabra,Carya  glabra,7192,Pignut Hickory,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,252460800000,Plantae,Tracheobionta, , ,Magnoliopsida,Hamamelidae,Spermatophyta,Magnoliophyta, , ,Juglandales, , , , ,Juglandaceae, ,~,observed, ,year,cert,Fridley Veg Plots
