the_geom,cartodb_id,the_geom_webmercator,objectid,verror,mapsource,sourcedate,editdate,mapmethod,quadname,unitname,herror,county,state,x_coord,y_coord,lat,lon,watershed,streamname,elevation,year,notes,coord_units,coord_system,datum,utm_zone,managementzone,parkdistrict,editby,createby,createdate,unitcode,restriction,veg_class,landform,loc_name,loc_id,trail,road,valid_result,genus_speciesmaxent,genus_speciesirma,grsm_speciesid,commonname,taxagroup,subjectcategory,dateretrieved,kingdom,subkingdom,phylum,subphylum,class,subclass,superdivision,division,subdivision,superorder,ordername,series,suborder,infraorder,superfamily,family,subfamily,tribe,collectionmethod,specimentype,dateprecision,identificationprecision,project
0101000020E6100000C9EFAC5ED7FA54C01263437ED0BC4140,222279,0101000020110F0000DC5CAD0A75D161C19BB1E1FE86215041,222210,>1m <=5m,ATBI DATABASE,,1446944661000,DERV,TAPOCO,Great Smoky Mountains National Park,>1m <=5m,Blount,Tennessee,235112,3929651,35.475106,-83.919391,Chilhowee Lake,Cooper Camp Branch,2025.034302,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446944661000,GRSM,UNR,,9,,,Wolf Ridge Trail,Parson Branch Road (closed Winter),Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1118016000000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,TVA Powerline Plants
0101000020E6100000BFD8341CBAE054C05B752F8DE5D64140,223291,0101000020110F00009A9DA33F47BB61C102EAAE52C33C5041,223222,>1m <=5m,ATBI DATABASE,,1446945210000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,272720,3951238,35.678873,-83.511355,West Prong Little Pigeon River Upper,Thirst Branch,2189.839111,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945210000,GRSM,UNR,,6,,,Two Mile Lead Concession Horse Trail,Twin Creeks Research Lab Access,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000923D385B3DE054C014E48FC51DD64140,223298,0101000020110F0000C2D68B4BDDBA61C158C66973F23B5041,223229,>1m <=5m,ATBI DATABASE,,1446945214000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,273392,3950544,35.672777,-83.503741,West Prong Little Pigeon River Upper,Bullhead Branch,2295.368652,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945214000,GRSM,UNR,,7,,,Old Sugarlands Trail,Natural Resources Center Parking #4,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000556E3AB371E154C003A2A8BFE0D54140,223271,0101000020110F0000A551EC2BE3BB61C18C3757A7B23B5041,223203,>1m <=5m,ATBI DATABASE,,1446945199000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271683,3950381,35.670914,-83.522561,West Prong Little Pigeon River Upper,,1646.137085,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945199000,GRSM,UNR,,7,,,Old Sugarlands Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831945600000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000025424E5875E154C0F978CA6541D54140,223270,0101000020110F0000FDD66244E6BB61C1AD75C9100C3B5041,223202,>1m <=5m,ATBI DATABASE,,1446945199000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271649,3949842,35.666051,-83.522783,West Prong Little Pigeon River Upper,West Prong Little Pigeon River,1721.242798,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945199000,GRSM,UNR,,2,,,Riverview Quiet Walkway,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,833068800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CFF35BFF84E154C0DD45349BF6D44140,223268,0101000020110F000028F0938FF3BB61C1D6DD89E1BD3A5041,223200,>1m <=5m,ATBI DATABASE,,1446945198000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,271556,3949591,35.663769,-83.523738,West Prong Little Pigeon River Upper,,1834.297729,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945198000,GRSM,UNR,,6,,,Riverview Quiet Walkway,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,831772800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F3EE534B76E254C04456CF3A04D34140,223241,0101000020110F00004DC1877EC0BC61C141705FF3B4385041,223171,>1m <=5m,ATBI DATABASE,,1446945182000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270179,3947938,35.64856,-83.538466,Little River-Goshen Prong,Big Medicine Branch,3576.74292,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945182000,GRSM,UNR,,7,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000ADF1417E7FE254C03BC6362530D34140,223238,0101000020110F000073A6924EC8BC61C1F2BB86D9E2385041,223168,>1m <=5m,ATBI DATABASE,,1446945180000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270132,3948088,35.6499,-83.539028,Little River-Goshen Prong,Big Medicine Branch,3517.905273,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945180000,GRSM,UNR,,4,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000EDD260FC8FE254C0AE25C0975FD34140,223236,0101000020110F000072D56B50D6BC61C1AE32DE7014395041,223166,>1m <=5m,ATBI DATABASE,,1446945179000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270045,3948251,35.651348,-83.540034,Little River-Goshen Prong,Big Medicine Branch,3462.213867,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945179000,GRSM,UNR,,4,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000003AA0C83AECE254C0FA90A37896D34140,223226,0101000020110F0000F4A924A824BD61C1CDEBCCCC4D395041,223156,>1m <=5m,ATBI DATABASE,,1446945174000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269540,3948450,35.653023,-83.545664,Little River-Goshen Prong,,3209.210205,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945174000,GRSM,UNR,,8,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F9268074C7E254C0DDA7601D9FD34140,223235,0101000020110F000082F1966C05BD61C19C9F96D556395041,223165,>1m <=5m,ATBI DATABASE,,1446945178000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269744,3948474,35.653286,-83.54342,Little River-Goshen Prong,,3265.514648,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945178000,GRSM,UNR,,3,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000E712373C17E354C0D3192C5DC0D34140,223216,0101000020110F0000B7F0742E49BD61C1D8F2509679395041,223146,>1m <=5m,ATBI DATABASE,,1446945168000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269306,3948598,35.654301,-83.548289,West Prong Little Pigeon River Upper,,3145.553955,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945168000,GRSM,UNR,,5,,,Huskey Gap Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033171200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000004924D21510E354C032ADBFB8A3D34140,223218,0101000020110F0000E501E71B43BD61C168C049A65B395041,223148,>1m <=5m,ATBI DATABASE,,1446945169000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269343,3948500,35.653427,-83.547853,Little River-Goshen Prong,,3168.587158,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945169000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000002B521F500FE354C0345A284895D34140,223219,0101000020110F0000AF38FF7342BD61C171778D8E4C395041,223149,>1m <=5m,ATBI DATABASE,,1446945170000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269346,3948451,35.652986,-83.547806,Little River-Goshen Prong,,3131.26416,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945170000,GRSM,UNR,,6,,,Huskey Gap Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033171200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E6100000ED710F3757E354C03D03A01AC7D34140,223206,0101000020110F000070E203857FBD61C16D53D0A180395041,223137,>1m <=5m,ATBI DATABASE,,1446945163000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268953,3948630,35.654507,-83.552194,West Prong Little Pigeon River Upper,Arrowhead Branch,3142.405518,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945163000,GRSM,UNR,,7,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E610000005FFB68261E354C072E5FBC8FED34140,223204,0101000020110F0000AD347A4388BD61C1089E18D5BA395041,223135,>1m <=5m,ATBI DATABASE,,1446945162000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268901,3948820,35.656206,-83.552823,West Prong Little Pigeon River Upper,Sugarland Branch,3076.475586,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945162000,GRSM,UNR,,6,,,Sugarland Mountain Trail,Fighting Creek Gap Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C143236804E354C0C5A5E57209D34140,223222,0101000020110F0000FA78C33039BD61C16BD9CA67BA385041,223152,>1m <=5m,ATBI DATABASE,,1446945172000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,269394,3947976,35.648719,-83.54714,Little River-Goshen Prong,Phoebe Branch,3022.188477,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945172000,GRSM,UNR,,6,,,Huskey Gap Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,1033171200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E61000000B7A3FD36AE254C0B484532BBBD24140,223244,0101000020110F00001CADEAC0B6BC61C17A1C9B9768385041,223174,>1m <=5m,ATBI DATABASE,,1446945184000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270236,3947689,35.64633,-83.537766,Little River-Goshen Prong,Phoebe Branch,3731.558105,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945184000,GRSM,UNR,,5,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000812FF95D80E254C07C087FC6D2D24140,223237,0101000020110F00003522930CC9BC61C15BEB814381385041,223167,>1m <=5m,ATBI DATABASE,,1446945179000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270119,3947772,35.64705,-83.539081,Little River-Goshen Prong,Phoebe Branch,3651.286865,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945179000,GRSM,UNR,,7,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000B99E44BE6AE254C055A950124FD24140,223243,0101000020110F0000B73419AFB6BC61C142826C9EF7375041,223173,>1m <=5m,ATBI DATABASE,,1446945183000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270227,3947323,35.643031,-83.537761,Little River-Goshen Prong,Sugar Orchard Branch,3863.733154,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945183000,GRSM,UNR,,8,,,Sugarland Mountain Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,832723200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000C97FEE4F92E354C05D1F7214CFD14140,223192,0101000020110F00006D67F8B5B1BD61C1D9C737DC71375041,223123,>1m <=5m,ATBI DATABASE,,1446945156000,DERV,GATLINBURG,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,268582,3946932,35.639125,-83.555801,Little River-Goshen Prong,,2655.663574,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945156000,GRSM,UNR,,4,,,Cucumber Gap Trail,Little River Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,993254400000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, , ,cert,ATBI Ferns
0101000020E610000041320EA213E254C0E0A7CDDF54CF4140,223253,0101000020110F0000855985B36CBC61C1EA14EF2CDB345041,223183,>1m <=5m,ATBI DATABASE,,1446945189000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270642,3944730,35.619771,-83.532444,Little River-Goshen Prong,Lost Creek,3023.97583,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945189000,GRSM,UNR,,7,,,Little River Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969580800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E6100000811305EB19E254C0D9A97A785DCF4140,223252,0101000020110F0000F5CC030A72BC61C102212828E4345041,223182,>1m <=5m,ATBI DATABASE,,1446945188000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,270608,3944760,35.620033,-83.532828,Little River-Goshen Prong,Lost Creek,2987.385498,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945188000,GRSM,UNR,,5,,,Little River Trail,Newfound Gap Road North,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,969580800000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Fridley Veg Plots
0101000020E610000005D6E60988E654C00B31949CDECF4140,223131,0101000020110F0000D871853F35C061C1C3689B156B355041,223062,>1m <=5m,ATBI DATABASE,,1446945123000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264349,3945361,35.623974,-83.602049,Little River-Goshen Prong,Jakes Creek,3534.641113,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945123000,GRSM,UNR,,4,,,Jakes Creek Trail,Elkmont Cemetery Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E61000007EFF9FF05DE754C004EA2D1BE6CE4140,223101,0101000020110F00005C461FEAEAC061C107462A7367345041,223033,>1m <=5m,ATBI DATABASE,,1446945106000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263144,3944551,35.61639,-83.615105,Little River-Crooked Creek,,3697.617188,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446945106000,GRSM,UNR,,4,,,Panther Creek Trail,Upper Tremont Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000FA07B21A82E754C0C9AD49B7E5CE4140,223098,0101000020110F0000061A01A109C161C16714CE0A67345041,223030,>1m <=5m,ATBI DATABASE,,1446945104000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,262944,3944555,35.616379,-83.617312,Little River-Crooked Creek,,3586.879883,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446945104000,GRSM,UNR,,4,,,Panther Creek Trail,Upper Tremont Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000CD273AB1F8E754C0EF67912AA0CE4140,223083,0101000020110F00000BCD83586EC161C11E96D9611E345041,223015,>1m <=5m,ATBI DATABASE,,1446945096000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,262282,3944337,35.614256,-83.62455,Little River-Crooked Creek,Panther Creek,3241.537598,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446945096000,GRSM,UNR,,4,,,Panther Creek Trail,Upper Tremont Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000D5886BD816E754C0A4CD59F532CE4140,223107,0101000020110F00007AB1AE88AEC061C1497F5E4BAC335041,223038,>1m <=5m,ATBI DATABASE,,1446945109000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263521,3943934,35.610923,-83.610765,Little River-Crooked Creek,,4437.989258,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446945109000,GRSM,UNR,,4,,,Miry Ridge Trail,Elkmont Cemetery Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000911C60AEB1E654C01D58834123CE4140,223122,0101000020110F00009D07779D58C061C1C47301E49B335041,223053,>1m <=5m,ATBI DATABASE,,1446945118000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,264079,3943866,35.610444,-83.604591,Little River-Crooked Creek,,4644.453125,,,dd,GCS,NAD83,17,,Little River District,TPCOLSON,TPCOLSON,1446945118000,GRSM,UNR,,8,,,Miry Ridge Trail,Elkmont Cemetery Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
0101000020E6100000F997FDEACCE654C042B67DA656CE4140,223119,0101000020110F000069284FBF6FC061C1AAC9AA94D1335041,223050,>1m <=5m,ATBI DATABASE,,1446945116000,DERV,SILERS BALD,Great Smoky Mountains National Park,>1m <=5m,Sevier,Tennessee,263933,3944044,35.612012,-83.606253,Little River-Crooked Creek,,4546.700195,,,dd,GCS,NAD83,17,,Cades Cove District,TPCOLSON,TPCOLSON,1446945116000,GRSM,UNR,,6,,,Miry Ridge Trail,Elkmont Cemetery Road,Valid,Nyssa_sylvatica,Nyssa  sylvatica,26948,Black Gum,Plant,Ecological Framework: Biological Integrity | Focal Species or Communities | Vegetation Complexs,864691200000,Plantae,Tracheobionta, , ,Magnoliopsida,Rosidae,Spermatophyta,Magnoliophyta, , ,Cornales, , , , ,Nyssaceae, ,~,observed, ,day,cert,Ted Simons Bird Survey
